id	name	domain	phylum	class	order	family	genus	species
e1ace492578c1adf73de33bfadc426dd	Unclassified CAG-274	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	CAG-274	NA
cfd938d99528354564a0772e275687e8	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
907f09765c7bca10ff54ddc6d6ae2248	Unclassified ZJ304	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	ZJ304	NA
4fc7eac33e4b1df15cb2ee6b1fe1a650	Unclassified CAG-41	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	NA
0fa405e3fb2db5ffc65aadc5974473ed	Unclassified Odoribacter	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	NA
0452e232cfe3cf6223467406c9e9a2f2	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
edb534124b2401407a02d6bf82a9adec	Unclassified UBA1191	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA
312637015c68b17c26034e5f522a3e6b	Unclassified Oscillibacter	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	NA
a9b2f0e0117da049ca4a39c477025f8f	Unclassified Veillonella	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA
0d87b112bc336b97248bf4757a668689	Unclassified Bacillus_A	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	NA
00d3f288c4ca51d520de6dc8b878ccd2	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
4d8916ea2cf63432c88505d8057e4a03	Unclassified Ruminococcus_A	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	NA
c52116a79ed2558a684e72b89dca22ec	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
294232a3c4eebeceed754b4927819ec6	Unclassified Alistipes	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
9e96a13300c75b51c44f6240a3a39361	Unclassified UBA1191	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA
df049a2f1d2ff6cace2f1f802f22dc9a	Unclassified Borkfalkia	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	Borkfalkia	NA
16ce5f0fd01b15cdb1bd235ec7e2f088	Unclassified Bacteria	Bacteria	NA	NA	NA	NA	NA	NA
bfd7d84bd8f966eaf60cbfc250510797	Unclassified UBA660	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ac70f64b9503fa104a9b15a16e1d62c5	Unclassified Firmicutes_A	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
f6df0fcf5b957421e0c897ed6109136e	Unclassified Intestinimonas	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	NA
715916951fb25515892a0f1778a141e2	Unclassified Akkermansia	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	NA
0eb2733d712ab5be5375aeb5fbdb27f8	Unclassified Porphyromonas	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA
adab9d540f398a86030ebe087c316056	Unclassified UBA11524	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524	NA
c88246b38ff5176c5f54606ba6cc37ce	Unclassified NSJ-63	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Christensenellaceae	NSJ-63	NA
63f6f788d8a02ffb234be7d76751ff74	Unclassified Desulfovibrionaceae	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA	NA
40c2900ccc5ffb2149f11f8dcb1ce858	Unclassified Streptococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
a9d8367091e30936a7059e1657d9709a	Unclassified CAG-485	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	NA
4e383b4396b63f72b10c197b18db8ba8	Unclassified CAG-83	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	NA
cf8d1c05a0c4a148bd7973197d598996	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
a36165e53c5432cedc59fba58c989704	Rodentibacter trehalosifermentans	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Rodentibacter	trehalosifermentans
34cdd9ea7a7be621b8a8e3855586a6c4	Unclassified TF01-11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	NA
2f9cb7896746d98819a206228db63cb2	Unclassified Helcococcus	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Helcococcus	NA
497b7ab41dcc340a4cb5976aec7816b9	Unclassified Sporocytophaga	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Sporocytophaga	NA
8f17706919ea1ec33138271802c8d92f	Unclassified Niveispirillum	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Niveispirillum	NA
ee452d8568e07a125bba7c18868ef29a	Unclassified Rothia	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	NA
58f10c7a1a729124df7ce0f024741a28	Unclassified UBA1191	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA
abb8b334ed41e0cff299f4b82e941f6a	Prevotella sp000479005	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	sp000479005
d552fcf561759ebb78ad51fd6e8e19a2	Unclassified Eggerthellaceae	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
556acd646f2f2b5e83aa2e9640016696	Unclassified UMGS1375	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	NA
fcf22923ef0b937be3b45ae022c1d6f9	Unclassified Fimbriiglobus	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	NA
a2941a45164495ec4687b6778571a80a	Unclassified Peptostreptococcaceae	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	NA	NA
51d853e524f397d79c3c202a59cd042e	Unclassified BM507	Bacteria	Patescibacteria	ABY1	BM507	NA	NA	NA
9b3cb6ec304b08b0082a0bc99b4e0a44	Unclassified Sphingomonas	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
fd261e18006f98c6974c2fed7c7cb1e2	Unclassified Staphylococcaceae	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	NA	NA
5dca607bf0be5c341d0396856861046c	Unclassified Streptococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
b596607879184a9269ef7058ed5acc9c	Unclassified Parachlamydiaceae	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
3c088930227120b69f5fd9116cb78305	Unclassified Desulfovibrio	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
0d776c379124ba77e67b777199dfc7dd	Unclassified Massilioclostridium	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Massilioclostridium	NA
2866a8123dbb3fc425ecbee37f658794	Unclassified Anaerococcus	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	NA
e387d60d4ded0507c274fc24f13f983a	P52-10 sp000516555	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	P52-10	sp000516555
52fdc469d22151ff5173d5f656fbbf43	Unclassified Burkholderiaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
fc4ea55b851d9ae0068179ae758426d7	Unclassified Bacteroidaceae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	NA	NA
431a3bc63cdebec0ac3e600b6cef0711	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
948ede047feb8ee4e29261175a2d6c77	Peptoniphilus_B sp000478985	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_B	sp000478985
1f878f615fcfc8d7bd381a7841ac1e41	Unclassified Pseudomonas_E	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	NA
c224c0288f2ed4a3bc2220986cad1932	Unclassified Pyramidobacter	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	NA
89624838d90837edaf12cdedb58ac9e1	Unclassified Eggerthella	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	NA
dd10dfedcecc59450ff6e35895208cc5	Unclassified CAG-1427	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	NA
638a07974feb1b7959913f9fa19e77d2	Unclassified CAG-313	Bacteria	Firmicutes	Bacilli	ML615J-28	CAG-313	CAG-313	NA
332a69232ed0fe9380d94e06e639b2c9	Unclassified CAG-628	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-628	NA
8794197f474fbc21b84ab5132fe53de8	Unclassified UBA7173	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA7173	NA
744d2d9812c060a1167d68f2eea75d9a	Unclassified Dysosmobacter	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	NA
2af288cc1390dcf26bf2de0e5e9d38ca	Unclassified Neobittarella	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Neobittarella	NA
39248ee53e92d4b2bdfbf6794453c0b0	Unclassified Oscillospiraceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
7ad1310386e8d926dd692f141f426e5d	Unclassified Enterobacteriaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
47a40ca3b227e2deb34c202a9ac86b91	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
65247db195df3aca89b2e5616d8cccb5	Unclassified Ruminococcaceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
f9ac0f84538be23b314aa15be8c90289	Unclassified CAG-83	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	NA
9a7bff1340302688fb24b6b00d084a6f	Unclassified Paraprevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Paraprevotella	NA
af1547339c64d510f2b3bc631be29990	Unclassified CAG-594	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-594	NA
18d3f11b4f13f904a2dde91f7147c2dd	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ad8b66073196eb8596377373f4df092e	Unclassified Ruminococcaceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
bf5b5bbe3ce3065d4886ccc7bdb26ee1	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
65b8e6468b9657027f1167b51085035a	Unclassified Gemmiger	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA
342e62483bc06d4afb418af4657e1a36	Unclassified Eubacterium_I	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_I	NA
9c32c9cf8f42201fab9ec06052c2afb5	Unclassified Olsenella	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	NA
21b8260edcfbd6405dc7bc3579c8deda	NA	NA	NA	NA	NA	NA	NA	NA
0a6019caa606fd1e9be3ca7fe462d7b0	Unclassified Dysosmobacter	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	NA
975cfd2b9c29559687f95036cd1f6b7a	Unclassified Clostridia	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
d002fc802b55a3d7ed201901ecab87f4	Unclassified CAG-417	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-417	NA
ed8fd2764a8d4e77f73934a5ea1df6c8	Unclassified UBA11524	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524	NA
08ef24792f1591a207e78ee0977c18b5	Unclassified Bacteroidales	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
7abf26e66fcccfadbfec555bf4a30e9d	Unclassified Frisingicoccus	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	NA
36f349c75e45d2f253b374bc2911392b	Unclassified Christensenella	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Christensenellaceae	Christensenella	NA
623291fe419ebcb6f59fe3b60c247ee9	Unclassified Oscillospiraceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
771d27a44a37ac614aca1c9b79a373ee	Unclassified Oscillospiraceae	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
a4e7c38db21dbbddeefb246d5f73f083	Unclassified Mailhella	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	NA
857ea40c90fb4b7e5e8cf9d913396562	Unclassified Enterobacteriaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
01fce0f0120f7e034134a269cdf6d541	Unclassified Ruminococcus_A	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	NA
77caacc7c03b1b3e173c58528320d031	Unclassified UMGS1994	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1994	NA
76db9988e2945b180851886d7c801865	Unclassified Senegalimassilia	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	NA
a562e8eac3abca58cf8dd6ef0521e14c	Unclassified KLE1615	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	NA
3ece4a7c4c533d3a8175071d01a04b6b	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ec1f94912bbc1d2748e078b3cb40bec5	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
96b633c446b8cbd08100dc6f780a6184	Unclassified Emergencia	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Emergencia	NA
92631a572fb81a261b6e8cf73d7a4de1	Unclassified Formamonas	Bacteria	Firmicutes_B	Dehalobacteriia	Dehalobacteriales	Dehalobacteriaceae	Formamonas	NA
79576029970531bd04a7f8ed8c432a23	Unclassified Actinomyces	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	NA
759447727e8f5502bb8c4ba440826b0f	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
84a73b80b8405e0ddf23fcd9f218acbc	Unclassified Capnocytophaga	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	NA
3c565b0d5185b866388111c48580fc4c	Unclassified CAG-873	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	NA
839b35e09f2731fbb15876571456c6ad	Unclassified Oscillospirales	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
c18ce02acf44feefe661bf10a7bd2873	Unclassified An114	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	An114	NA
3c91916c94065e8b6d90540ac491d18a	Unclassified QALR01	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	QALR01	NA
9a084ffdd9feac2829c3071eff15cbf6	Unclassified GCA-900066905	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	GCA-900066905	GCA-900066905	NA
473330c20ec761526130ea5b6a4b9371	Unclassified Raoultibacter	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Raoultibacter	NA
de655397bcd89aef8497507cc161c3a6	Unclassified Bacteria	Bacteria	NA	NA	NA	NA	NA	NA
021d99aa59761fc53b12c3b12d598b1e	Unclassified Lachnoanaerobaculum	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	NA
131d721b8e0c51dc3b9826f5af71d4e4	Unclassified Blautia_A	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA
c601d2bc82358559cb62068649e3edb8	Unclassified CAG-417	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-417	NA
5eb92ed969efe183c9546c14900bd6d0	Unclassified Pauljensenia	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Pauljensenia	NA
95a1f86a4fab7504648298742b521bcf	Unclassified UBA1191	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA
af8b5dece1df3ffc158872071d236586	Unclassified Prevotellamassilia	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	NA
99dff9ff9e85fd587f6e80c2dc5ceeb7	Unclassified Porphyromonas_A	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas_A	NA
e48104aba355a1e7fd2d16e16d7bbe45	Unclassified Achromobacter	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	NA
62593cfd51b7623a2e92d97f9d73ce86	Ruminiclostridium_E siraeum	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	siraeum
b409345cc67299c35db0dacf4599bb7e	Unclassified UMGS1375	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	NA
5e05d60165bae23b6cfa5f6699dadf95	Unclassified Cyanobacteriia	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
7f78abe2417eb5efff296f583f23d072	Unclassified Frankia	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Frankiaceae	Frankia	NA
0c8016c79ac400e99095c8d7993438bd	Unclassified UBA11524	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524	NA
7566e3e34519a00ad1337262f6d2cf3f	Unclassified UBA1191	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA
4dcd4ea0009118ee805d1865db29fea2	Unclassified Collinsella	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	NA
fcc6ce33ad761747e919a70eabda6ae3	Unclassified CAG-81	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	NA
5090a1eae23233f876e82f5c79dcc1fa	Unclassified Tannerellaceae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	NA	NA
9e821a0ea32dc0a79c624893fa1742aa	Oribacterium parvum	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	parvum
305861d922493cfd03107381d4e83ecd	Unclassified UBA3402	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA3402	NA
e13cffa6a0089127a02274ae9713e8d5	Unclassified Ruminococcus	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA
dfbf38b30918f83177c4694dad41f1b7	Unclassified UMGS268	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Anaeroplasmataceae	UMGS268	NA
55ff327be5ca3e11460a51eb46b4bc6b	Unclassified CAG-238	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-238	NA
57b49c6008ab510287eaca4cd02c6fb3	Unclassified Eubacterium_R	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA
9979361e31a41bbd41b8eea1a44f1061	Unclassified Pseudomonas_F	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_F	NA
85af3105199f27a5076242f7a834a66a	Unclassified JABCPE02	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	JABCPE02	NA
0c32f94fbc98f6e3617a844edc614dad	Unclassified Clostridia	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
62fcbecb195973b3fe5cd9ae44dd9e0c	Unclassified Bacteroidaceae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	NA	NA
8e0fc4bedbd3cb00b713f26f57b934f6	Unclassified Mobiluncus	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Mobiluncus	NA
27b5dc59f3e9439ae9bd26c7960b1651	Unclassified UBA4285	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA4285	NA
9cb3b6ac684af83f65717a4c493e33a3	Unclassified CAG-180	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	NA
f3427fef24eb7776714f0ef2d16da0fe	Fusobacterium_C gonidiaformans	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_C	gonidiaformans
4519699d3cbdec81311c34272502451b	Unclassified Erysipelatoclostridium	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	NA
9f4aafcdce15d3e8338189cbc9e8c5f1	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
640c7fb9210e9ae0f3f4f6e35d6c2db8	Unclassified NSJ-40	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NSJ-40	NA
82e32055be53ecdd1f2b9978558a9914	Unclassified Bacteroides	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
7aeb14268ec3da20c31170f3d52b2236	Unclassified Anaerotignum	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	NA
2136f6a27f2a56d4888a3d3b6942849c	Unclassified Porphyromonas	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA
0834d9805291b4c46740f99f7f6d4ecf	Unclassified Granulicatella	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Granulicatella	NA
78056058faedd75d706633c5f55a975f	Unclassified Morganella	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Morganella	NA
7cd4e55341c89566e31500d37d9bc8ac	Unclassified Streptococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
707d8bcf0341b624b82045a291785817	Unclassified UBA5026	Bacteria	Firmicutes	Bacilli	RF39	UBA660	UBA5026	NA
273b2b6d73b4bac53cc8b2f6cb651243	Unclassified UMGS1449	Bacteria	Firmicutes	Bacilli	RF39	UBA660	UMGS1449	NA
98fb5e64f492ef6d86ab8e13fc9be96a	Unclassified CAG-710	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-710	NA
048eaca9f4aa9ed4885cf486150ad359	Unclassified Odoribacter	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	NA
29f43893cd9d09212893f97e6bb415c3	Unclassified Desulfovibrio	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
8cf45fe9e1251163b5d801841857a873	Aquabacterium sp000768065	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aquabacterium	sp000768065
5217c672635077137c8f3da216c114ac	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
bb7baf63968d36cf1bfbd5fcd580ed70	Unclassified Pseudoleptotrichia	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Pseudoleptotrichia	NA
21e2d1af6f09e467ffa4bc26db882e83	Unclassified Bacteria	Bacteria	NA	NA	NA	NA	NA	NA
498db76fd2c0cd61ec126c3b3c69934e	Unclassified Christensenellales	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	NA	NA	NA
b748239408480e44a20426d16cde3d80	Unclassified Methylobacterium	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	NA
888a7f8114c675b680bc60bf10bb9593	Unclassified Corynebacterium	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
a22541d9e9160533aa92a7378670fea2	Unclassified Peptoniphilus_C	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_C	NA
289429321b06ccac987758017d15d9a3	Unclassified Atopobiaceae	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	NA	NA
3ff22a19150bb5bb3fac504b21dd1e34	Unclassified Prevotella	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
35707ded70e1d46fee01284128b4b926	Unclassified CAG-274	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	CAG-274	NA
52d79657a4b50bac4c5adfc0423c2e8d	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
0b33147f41ec0f850fbf2a7ed38c590e	Unclassified UBA737	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA737	NA
e857d33c9ba11c6cc03d56721f1473ff	Porphyromonas_A bennonis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas_A	bennonis
644bf633912f48d076e9b35b1da36cec	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
a9679b273c07c8a941aafa62b30c2c3b	Unclassified Lachnospiraceae	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
14bc544be7a7aec1e58c76d998eea560	Unclassified Oscillospirales	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
c78aa6880e927e353480e3985481242b	Unclassified Eubacterium_J	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_J	NA
